city,month,avg_high_tem,avg_low_tem,extreme_high_tem,extreme_low_tem,avg_air_quality,best_air,best_air_date,worst_air,worst_air_date
济南,2011-07,32.0,23.0,36.0,22.0,0.0,0.0,2011-07-01,0.0,2011-07-01
济南,2011-06,31.0,22.0,35.0,19.0,0.0,0.0,2011-06-01,0.0,2011-06-01
济南,2011-05,25.0,16.0,33.0,11.0,0.0,0.0,2011-05-01,0.0,2011-05-01
济南,2011-04,20.0,10.0,31.0,1.0,0.0,0.0,2011-04-01,0.0,2011-04-01
济南,2011-03,13.0,4.0,23.0,-4.0,0.0,0.0,2011-03-01,0.0,2011-03-01
济南,2011-02,7.0,-1.0,17.0,-9.0,0.0,0.0,2011-02-01,0.0,2011-02-01
济南,2011-01,1.0,-6.0,7.0,-10.0,0.0,0.0,2011-01-01,0.0,2011-01-01
济宁,2022-04,22.0,11.0,33.0,5.0,71.0,27.0,2022-04-27,115.0,2022-04-06
济宁,2022-03,17.0,6.0,24.0,-1.0,65.0,29.0,2022-03-24,101.0,2022-03-09
济宁,2022-02,7.0,0.0,17.0,-5.0,81.0,42.0,2022-02-01,121.0,2022-02-12
济宁,2022-01,4.0,-4.0,10.0,-28.0,103.0,23.0,2022-01-29,184.0,2022-01-11
济宁,2021-12,9.0,-1.0,15.0,-9.0,113.0,26.0,2021-12-25,201.0,2021-12-15
济宁,2021-11,15.0,4.0,22.0,-5.0,111.0,12.0,2021-11-07,211.0,2021-11-17
济宁,2021-10,20.0,10.0,36.0,1.0,92.0,10.0,2021-10-06,175.0,2021-10-31
济宁,2021-09,27.0,19.0,34.0,14.0,36.0,13.0,2021-09-28,59.0,2021-09-23
济宁,2021-08,29.0,22.0,33.0,16.0,48.0,14.0,2021-08-30,83.0,2021-08-13
济宁,2021-07,31.0,24.0,37.0,21.0,29.0,12.0,2021-07-27,47.0,2021-07-31
济宁,2021-06,31.0,22.0,37.0,15.0,74.0,20.0,2021-06-04,128.0,2021-06-03
济宁,2021-05,26.0,16.0,35.0,9.0,98.0,12.0,2021-05-28,185.0,2021-05-07
济宁,2021-04,18.0,10.0,26.0,4.0,259.0,23.0,2021-04-24,496.0,2021-04-16
济宁,2021-03,14.0,6.0,23.0,-2.0,274.0,48.0,2021-03-21,500.0,2021-03-28
济宁,2021-02,12.0,2.0,25.0,-5.0,114.0,35.0,2021-02-23,194.0,2021-02-14
济宁,2021-01,6.0,-3.0,14.0,-15.0,187.0,54.0,2021-01-07,321.0,2021-01-22
济宁,2020-12,5.0,-2.0,12.0,-11.0,149.0,29.0,2020-12-13,270.0,2020-12-11
济宁,2020-11,14.0,5.0,22.0,-2.0,153.0,37.0,2020-11-19,269.0,2020-11-13
济宁,2020-10,19.0,10.0,26.0,4.0,86.0,37.0,2020-10-14,136.0,2020-10-25
济宁,2020-09,28.0,17.0,34.0,13.0,77.0,29.0,2020-09-03,125.0,2020-09-07
济宁,2020-08,30.0,24.0,35.0,20.0,47.0,18.0,2020-08-06,76.0,2020-08-22
济宁,2020-07,29.0,22.0,34.0,19.0,54.0,17.0,2020-07-22,92.0,2020-07-06
济宁,2020-06,30.0,22.0,36.0,17.0,73.0,21.0,2020-06-23,125.0,2020-06-02
济宁,2020-05,27.0,17.0,34.0,12.0,146.0,36.0,2020-05-30,256.0,2020-05-17
济宁,2020-04,20.0,8.0,34.0,4.0,82.0,46.0,2020-04-22,119.0,2020-04-04
济宁,2020-03,16.0,6.0,28.0,0.0,77.0,33.0,2020-03-26,121.0,2020-03-21
济宁,2020-02,11.0,1.0,19.0,-5.0,96.0,13.0,2020-02-14,180.0,2020-02-01
济宁,2020-01,6.0,-1.0,12.0,-5.0,173.0,34.0,2020-01-07,313.0,2020-01-04
济宁,2019-12,8.0,0.0,13.0,-7.0,173.0,63.0,2019-12-30,284.0,2019-12-09
济宁,2019-11,15.0,6.0,22.0,-1.0,127.0,31.0,2019-11-24,224.0,2019-11-16
济宁,2019-10,21.0,12.0,30.0,6.0,180.0,19.0,2019-10-06,342.0,2019-10-28
济宁,2019-09,28.0,18.0,33.0,14.0,86.0,26.0,2019-09-15,147.0,2019-09-21
济宁,2019-08,30.0,22.0,33.0,18.0,51.0,11.0,2019-08-10,91.0,2019-08-23
济宁,2019-07,33.0,25.0,37.0,21.0,81.0,22.0,2019-07-30,140.0,2019-07-16
济宁,2019-06,32.0,22.0,36.0,18.0,71.0,43.0,2019-06-26,100.0,2019-06-21
济宁,2019-05,27.0,16.0,37.0,12.0,74.0,17.0,2019-05-17,132.0,2019-05-14
济宁,2019-04,21.0,11.0,29.0,4.0,94.0,41.0,2019-04-22,147.0,2019-04-12
济宁,2019-03,16.0,5.0,25.0,-2.0,103.0,46.0,2019-03-07,161.0,2019-03-20
济宁,2019-02,7.0,-1.0,16.0,-5.0,130.0,49.0,2019-02-17,211.0,2019-02-20
济宁,2019-01,5.0,-3.0,15.0,-8.0,157.0,58.0,2019-01-20,257.0,2019-01-14
济宁,2018-12,6.0,-1.0,15.0,-8.0,144.0,34.0,2018-12-05,254.0,2018-12-21
济宁,2018-11,14.0,5.0,21.0,1.0,166.0,30.0,2018-11-06,302.0,2018-11-27
济宁,2018-10,21.0,10.0,28.0,4.0,80.0,45.0,2018-10-27,116.0,2018-10-25
济宁,2018-09,26.0,18.0,32.0,14.0,48.0,42.0,2018-09-25,55.0,2018-09-01
济宁,2018-08,32.0,25.0,37.0,20.0,60.0,29.0,2018-08-04,92.0,2018-08-09
济宁,2018-07,33.0,26.0,39.0,23.0,53.0,23.0,2018-07-08,83.0,2018-07-11
济宁,2018-06,32.0,22.0,37.0,17.0,71.0,33.0,2018-06-26,109.0,2018-06-04
济宁,2018-05,26.0,17.0,33.0,11.0,58.0,0.0,2018-05-30,117.0,2018-05-27
济宁,2018-04,23.0,12.0,30.0,3.0,72.0,25.0,2018-04-04,120.0,2018-04-01
济宁,2018-03,17.0,6.0,29.0,-2.0,82.0,15.0,2018-03-04,149.0,2018-03-18
济宁,2018-02,8.0,-1.0,17.0,-8.0,121.0,29.0,2018-02-02,214.0,2018-02-13
济宁,2018-01,3.0,-3.0,10.0,-9.0,161.0,24.0,2018-01-11,298.0,2018-01-21
济宁,2017-12,8.0,-1.0,12.0,-5.0,130.0,34.0,2017-12-16,227.0,2017-12-23
济宁,2017-11,14.0,4.0,23.0,-2.0,72.0,0.0,2017-11-01,145.0,2017-11-20
济宁,2017-10,18.0,10.0,26.0,0.0,0.0,0.0,2017-10-01,0.0,2017-10-01
济宁,2017-09,28.0,19.0,31.0,16.0,0.0,0.0,2017-09-01,0.0,2017-09-01
济宁,2017-08,30.0,24.0,35.0,16.0,0.0,0.0,2017-08-01,0.0,2017-08-01
济宁,2017-07,32.0,26.0,36.0,22.0,0.0,0.0,2017-07-01,0.0,2017-07-01
济宁,2017-06,31.0,22.0,36.0,16.0,0.0,0.0,2017-06-01,0.0,2017-06-01
济宁,2017-05,28.0,18.0,36.0,0.0,0.0,0.0,2017-05-01,0.0,2017-05-01
济宁,2017-04,22.0,13.0,32.0,7.0,0.0,0.0,2017-04-01,0.0,2017-04-01
济宁,2017-03,14.0,4.0,19.0,-2.0,0.0,0.0,2017-03-01,0.0,2017-03-01
济宁,2017-02,10.0,0.0,21.0,-5.0,0.0,0.0,2017-02-01,0.0,2017-02-01
济宁,2017-01,5.0,-1.0,13.0,-8.0,0.0,0.0,2017-01-01,0.0,2017-01-01
济宁,2016-12,8.0,0.0,15.0,-5.0,0.0,0.0,2016-12-01,0.0,2016-12-01
济宁,2016-11,13.0,4.0,21.0,-6.0,0.0,0.0,2016-11-01,0.0,2016-11-01
济宁,2016-10,20.0,13.0,29.0,2.0,0.0,0.0,2016-10-01,0.0,2016-10-01
济宁,2016-09,28.0,19.0,33.0,11.0,0.0,0.0,2016-09-01,0.0,2016-09-01
济宁,2016-08,31.0,23.0,35.0,16.0,0.0,0.0,2016-08-01,0.0,2016-08-01
济宁,2016-07,31.0,24.0,37.0,20.0,0.0,0.0,2016-07-01,0.0,2016-07-01
济宁,2016-06,30.0,21.0,35.0,17.0,0.0,0.0,2016-06-01,0.0,2016-06-01
济宁,2016-05,26.0,16.0,30.0,10.0,0.0,0.0,2016-05-01,0.0,2016-05-01
济宁,2016-04,23.0,13.0,30.0,6.0,0.0,0.0,2016-04-01,0.0,2016-04-01
济宁,2016-03,17.0,6.0,24.0,-2.0,0.0,0.0,2016-03-01,0.0,2016-03-01
济宁,2016-02,9.0,0.0,17.0,-6.0,0.0,0.0,2016-02-01,0.0,2016-02-01
济宁,2016-01,4.0,-4.0,12.0,-13.0,0.0,0.0,2016-01-01,0.0,2016-01-01
济宁,2015-12,7.0,0.0,11.0,-6.0,0.0,0.0,2015-12-01,0.0,2015-12-01
济宁,2015-11,10.0,4.0,20.0,-9.0,0.0,0.0,2015-11-01,0.0,2015-11-01
济宁,2015-10,22.0,12.0,27.0,4.0,0.0,0.0,2015-10-01,0.0,2015-10-01
济宁,2015-09,27.0,18.0,29.0,12.0,0.0,0.0,2015-09-01,0.0,2015-09-01
济宁,2015-08,30.0,22.0,34.0,19.0,0.0,0.0,2015-08-01,0.0,2015-08-01
济宁,2015-07,31.0,23.0,37.0,20.0,0.0,0.0,2015-07-01,0.0,2015-07-01
济宁,2015-06,30.0,21.0,37.0,18.0,0.0,0.0,2015-06-01,0.0,2015-06-01
济宁,2015-05,26.0,16.0,32.0,12.0,0.0,0.0,2015-05-01,0.0,2015-05-01
济宁,2015-04,20.0,9.0,29.0,1.0,0.0,0.0,2015-04-01,0.0,2015-04-01
济宁,2015-03,16.0,5.0,25.0,-5.0,0.0,0.0,2015-03-01,0.0,2015-03-01
济宁,2015-02,9.0,0.0,17.0,-6.0,0.0,0.0,2015-02-01,0.0,2015-02-01
济宁,2015-01,7.0,-2.0,13.0,-7.0,0.0,0.0,2015-01-01,0.0,2015-01-01
济宁,2014-12,6.0,-3.0,13.0,-7.0,0.0,0.0,2014-12-01,0.0,2014-12-01
济宁,2014-11,14.0,5.0,19.0,-1.0,0.0,0.0,2014-11-01,0.0,2014-11-01
济宁,2014-10,22.0,12.0,27.0,7.0,0.0,0.0,2014-10-01,0.0,2014-10-01
济宁,2014-09,25.0,18.0,30.0,14.0,0.0,0.0,2014-09-01,0.0,2014-09-01
济宁,2014-08,30.0,21.0,35.0,19.0,0.0,0.0,2014-08-01,0.0,2014-08-01
济宁,2014-07,32.0,23.0,37.0,20.0,0.0,0.0,2014-07-01,0.0,2014-07-01
济宁,2014-06,30.0,20.0,35.0,17.0,0.0,0.0,2014-06-01,0.0,2014-06-01
济宁,2014-05,29.0,16.0,37.0,8.0,0.0,0.0,2014-05-01,0.0,2014-05-01
济宁,2014-04,23.0,12.0,28.0,6.0,0.0,0.0,2014-04-01,0.0,2014-04-01
济宁,2014-03,17.0,6.0,27.0,0.0,0.0,0.0,2014-03-01,0.0,2014-03-01
济宁,2014-02,6.0,-1.0,14.0,-9.0,0.0,0.0,2014-02-01,0.0,2014-02-01
济宁,2014-01,8.0,-2.0,14.0,-8.0,0.0,0.0,2014-01-01,0.0,2014-01-01
济宁,2013-12,7.0,-2.0,13.0,-7.0,0.0,0.0,2013-12-01,0.0,2013-12-01
济宁,2013-11,13.0,3.0,20.0,-6.0,0.0,0.0,2013-11-01,0.0,2013-11-01
济宁,2013-10,22.0,10.0,29.0,4.0,0.0,0.0,2013-10-01,0.0,2013-10-01
济宁,2013-09,28.0,18.0,32.0,10.0,0.0,0.0,2013-09-01,0.0,2013-09-01
济宁,2013-08,33.0,24.0,36.0,16.0,0.0,0.0,2013-08-01,0.0,2013-08-01
济宁,2013-07,32.0,25.0,35.0,22.0,0.0,0.0,2013-07-01,0.0,2013-07-01
济宁,2013-06,31.0,22.0,35.0,16.0,0.0,0.0,2013-06-01,0.0,2013-06-01
济宁,2013-05,27.0,17.0,35.0,12.0,0.0,0.0,2013-05-01,0.0,2013-05-01
济宁,2013-04,20.0,9.0,31.0,3.0,0.0,0.0,2013-04-01,0.0,2013-04-01
济宁,2013-03,15.0,5.0,26.0,-3.0,0.0,0.0,2013-03-01,0.0,2013-03-01
济宁,2013-02,6.0,0.0,14.0,-7.0,0.0,0.0,2013-02-01,0.0,2013-02-01
济宁,2013-01,3.0,-3.0,8.0,-11.0,0.0,0.0,2013-01-01,0.0,2013-01-01
济宁,2012-12,3.0,-3.0,8.0,-9.0,0.0,0.0,2012-12-01,0.0,2012-12-01
济宁,2012-11,11.0,3.0,18.0,-2.0,0.0,0.0,2012-11-01,0.0,2012-11-01
济宁,2012-10,22.0,11.0,27.0,5.0,0.0,0.0,2012-10-01,0.0,2012-10-01
济宁,2012-09,26.0,16.0,30.0,10.0,0.0,0.0,2012-09-01,0.0,2012-09-01
济宁,2012-08,29.0,22.0,33.0,17.0,0.0,0.0,2012-08-01,0.0,2012-08-01
济宁,2012-07,32.0,24.0,35.0,21.0,0.0,0.0,2012-07-01,0.0,2012-07-01
济宁,2012-06,31.0,22.0,36.0,19.0,0.0,0.0,2012-06-01,0.0,2012-06-01
济宁,2012-05,29.0,18.0,32.0,16.0,0.0,0.0,2012-05-01,0.0,2012-05-01
济宁,2012-04,23.0,11.0,28.0,8.0,0.0,0.0,2012-04-01,0.0,2012-04-01
济宁,2012-03,13.0,3.0,23.0,-1.0,0.0,0.0,2012-03-01,0.0,2012-03-01
济宁,2012-02,5.0,-2.0,12.0,-9.0,0.0,0.0,2012-02-01,0.0,2012-02-01
济宁,2012-01,3.0,-4.0,7.0,-9.0,0.0,0.0,2012-01-01,0.0,2012-01-01
济宁,2011-12,5.0,-2.0,10.0,-7.0,0.0,0.0,2011-12-01,0.0,2011-12-01
济宁,2011-11,13.0,6.0,20.0,-3.0,0.0,0.0,2011-11-01,0.0,2011-11-01
济宁,2011-10,21.0,11.0,27.0,5.0,0.0,0.0,2011-10-01,0.0,2011-10-01
济宁,2011-09,24.0,16.0,31.0,10.0,0.0,0.0,2011-09-01,0.0,2011-09-01
济宁,2011-08,28.0,21.0,34.0,19.0,0.0,0.0,2011-08-01,0.0,2011-08-01
济宁,2011-07,32.0,24.0,35.0,22.0,0.0,0.0,2011-07-01,0.0,2011-07-01
济宁,2011-06,32.0,22.0,36.0,18.0,0.0,0.0,2011-06-01,0.0,2011-06-01
济宁,2011-05,26.0,16.0,32.0,13.0,0.0,0.0,2011-05-01,0.0,2011-05-01
济宁,2011-04,21.0,9.0,32.0,2.0,0.0,0.0,2011-04-01,0.0,2011-04-01
济宁,2011-03,14.0,3.0,22.0,-4.0,0.0,0.0,2011-03-01,0.0,2011-03-01
济宁,2011-02,8.0,-1.0,17.0,-8.0,0.0,0.0,2011-02-01,0.0,2011-02-01
济宁,2011-01,2.0,-6.0,6.0,-10.0,0.0,0.0,2011-01-01,0.0,2011-01-01
金昌,2022-04,19.0,5.0,27.0,-1.0,204.0,10.0,2022-04-03,398.0,2022-04-26
金昌,2022-03,15.0,0.0,24.0,-6.0,133.0,16.0,2022-03-30,251.0,2022-03-09
金昌,2022-02,1.0,-10.0,10.0,-15.0,83.0,19.0,2022-02-17,147.0,2022-02-15
金昌,2022-01,2.0,-10.0,10.0,-15.0,123.0,19.0,2022-01-16,228.0,2022-01-03
金昌,2021-12,2.0,-9.0,10.0,-17.0,121.0,20.0,2021-12-10,223.0,2021-12-06
金昌,2021-11,8.0,-6.0,16.0,-12.0,70.0,15.0,2021-11-12,126.0,2021-11-23
金昌,2021-10,14.0,2.0,27.0,-1.0,91.0,13.0,2021-10-09,170.0,2021-10-08
金昌,2021-09,25.0,11.0,30.0,8.0,37.0,14.0,2021-09-05,60.0,2021-09-20
